IdRegistro,IdVariable,Valor
REG-0014460,3,7.88
REG-0014460,14,9.8
REG-0014460,4,10.22
REG-0014460,5,1.52
REG-0014460,6,17.46
REG-0014460,7,1.33
REG-0014460,8,1.05
REG-0014460,9,0.4
REG-0014460,10,1.6
REG-0014460,11,1
REG-0014460,12,93.43
REG-0014460,13,0.53
REG-0014461,1,37.61
REG-0014461,2,9.63
REG-0014461,3,7.35
REG-0014461,14,9.45
REG-0014461,4,11.07
REG-0014461,5,1.65
REG-0014461,6,17.91
REG-0014461,7,1.35
REG-0014461,8,0.99
REG-0014461,9,0.78
REG-0014461,10,1.63
REG-0014461,11,1.03
REG-0014461,12,105.71
REG-0014461,13,0.55
REG-0014462,1,37.6
REG-0014462,2,9.55
REG-0014462,3,7.54
REG-0014462,14,9.63
REG-0014462,4,9.63
REG-0014462,5,1.54
REG-0014462,6,17.27
REG-0014462,7,1.29
REG-0014462,8,1.02
REG-0014462,9,0.37
REG-0014462,10,1.51
REG-0014462,11,0.89
REG-0014462,12,90.38
REG-0014462,13,0.56
REG-0014463,1,36.89
REG-0014463,2,10.43
REG-0014463,3,7.39
REG-0014463,14,9.54
REG-0014463,4,10.46
REG-0014463,5,1.6
REG-0014463,6,18.52
REG-0014463,7,1.36
REG-0014463,8,0.97
REG-0014463,9,0.84
REG-0014463,10,1.58
REG-0014463,11,0.88
REG-0014463,12,102.59
REG-0014463,13,0.61
REG-0014464,1,37.82
REG-0014464,2,9.1
REG-0014464,3,7.89
REG-0014464,14,9.76
REG-0014464,4,9.93
REG-0014464,5,1.53
REG-0014464,6,17.43
REG-0014464,7,1.28
REG-0014464,8,1.05
REG-0014464,9,0.44
REG-0014464,10,1.56
REG-0014464,11,0.92
REG-0014464,12,93.3
REG-0014464,13,0.55
REG-0014465,1,37.82
REG-0014465,2,9.1
REG-0014465,3,7.89
REG-0014465,14,9.76
REG-0014465,4,9.93
REG-0014465,5,1.53
REG-0014465,6,17.43
REG-0014465,7,1.28
REG-0014465,8,1.05
REG-0014465,9,0.44
REG-0014465,10,1.56
REG-0014465,11,0.92
REG-0014465,12,93.3
REG-0014465,13,0.55
REG-0014466,1,37.28
REG-0014466,2,10.1
REG-0014466,3,7.46
REG-0014466,14,9.53
REG-0014466,4,10.53
REG-0014466,5,1.63
REG-0014466,6,18.37
REG-0014466,7,1.41
REG-0014466,8,0.96
REG-0014466,9,0.8
REG-0014466,10,1.61
REG-0014466,11,0.92
REG-0014466,12,101.21
REG-0014466,13,0.6
REG-0014467,1,37.68
REG-0014467,2,9.15
REG-0014467,3,8.05
REG-0014467,14,10.01
REG-0014467,4,8.94
REG-0014467,5,1.66
REG-0014467,6,18.07
REG-0014467,7,1.34
REG-0014467,8,1
REG-0014467,9,0.37
REG-0014467,10,1.48
REG-0014467,11,0.79
REG-0014467,12,90.98
REG-0014467,13,0.5
REG-0014468,1,37.66
REG-0014468,2,8.91
REG-0014468,3,7.29
REG-0014468,14,9.22
REG-0014468,4,10.66
REG-0014468,5,1.71
REG-0014468,6,18.89
REG-0014468,7,1.5
REG-0014468,8,0.96
REG-0014468,9,0.75
REG-0014468,10,1.66
REG-0014468,11,1
REG-0014468,12,102.04
REG-0014468,13,0.48
REG-0014469,1,36.84
REG-0014469,2,10.48
REG-0014469,3,7.77
REG-0014469,14,9.64
REG-0014469,4,9.7
REG-0014469,5,1.59
REG-0014469,6,17.59
REG-0014469,7,1.36
REG-0014469,8,0.96
REG-0014469,9,0.35
REG-0014469,10,1.48
REG-0014469,11,0.92
REG-0014469,12,94.37
REG-0014469,13,0.61
REG-0014470,1,37.31
REG-0014470,2,10.13
REG-0014470,3,7.57
REG-0014470,14,9.86
REG-0014470,4,9.82
REG-0014470,5,1.69
REG-0014470,6,17.03
REG-0014470,7,1.25
REG-0014470,8,0.95
REG-0014470,9,0.42
REG-0014470,10,1.53
REG-0014470,11,0.9
REG-0014470,12,95.29
REG-0014470,13,0.59
REG-0014471,1,37.37
REG-0014471,2,9
REG-0014471,3,7.45
REG-0014471,14,9.31
REG-0014471,4,11.02
REG-0014471,5,1.65
REG-0014471,6,17.92
REG-0014471,7,1.49
REG-0014471,8,1.01
REG-0014471,9,0.66
REG-0014471,10,1.73
REG-0014471,11,1.12
REG-0014471,12,100.21
REG-0014471,13,0.5
REG-0014472,1,36.99
REG-0014472,2,10.59
REG-0014472,3,8.14
REG-0014472,14,10.06
REG-0014472,4,9.45
REG-0014472,5,1.74
REG-0014472,6,17.45
REG-0014472,7,1.41
REG-0014472,8,0.93
REG-0014472,9,0.48
REG-0014472,10,1.54
REG-0014472,11,0.76
REG-0014472,12,95.28
REG-0014472,13,0.61
REG-0014473,1,36.57
REG-0014473,2,9.87
REG-0014473,3,7.11
REG-0014473,14,9.19
REG-0014473,4,10.73
REG-0014473,5,1.68
REG-0014473,6,18.05
REG-0014473,7,1.51
REG-0014473,8,0.95
REG-0014473,9,0.63
REG-0014473,10,1.62
REG-0014473,11,1.11
REG-0014473,12,98.07
REG-0014473,13,0.59
REG-0014474,1,37.97
REG-0014474,2,8.94
REG-0014474,3,7.2
REG-0014474,14,9.22
REG-0014474,4,10.59
REG-0014474,5,1.66
REG-0014474,6,17.85
REG-0014474,7,1.44
REG-0014474,8,0.98
REG-0014474,9,0.69
REG-0014474,10,1.62
REG-0014474,11,1.03
REG-0014474,12,104.41
REG-0014474,13,0.49
REG-0014475,1,36.37
REG-0014475,2,10.86
REG-0014475,3,7.71
REG-0014475,14,9.83
REG-0014475,4,10.13
REG-0014475,5,1.65
REG-0014475,6,17.56
REG-0014475,7,1.32
REG-0014475,8,1
REG-0014475,9,0.63
REG-0014475,10,1.57
REG-0014475,11,0.85
REG-0014475,12,99.21
REG-0014475,13,0.63
REG-0014476,1,36.78
REG-0014476,2,10.59
REG-0014476,3,7.93
REG-0014476,14,10
REG-0014476,4,9.53
REG-0014476,5,1.69
REG-0014476,6,17.3
REG-0014476,7,1.3
REG-0014476,8,0.96
REG-0014476,9,0.47
REG-0014476,10,1.57
REG-0014476,11,0.81
REG-0014476,12,92.48
REG-0014476,13,0.62
REG-0014477,1,37.05
REG-0014477,2,9.7
REG-0014477,3,6.98
REG-0014477,14,9.3
REG-0014477,4,10.87
REG-0014477,5,1.58
REG-0014477,6,17.27
REG-0014477,7,1.26
REG-0014477,8,0.97
REG-0014477,9,0.64
REG-0014477,10,1.67
REG-0014477,11,1.1
REG-0014477,12,100.80
REG-0014477,13,0.56
REG-0014478,1,37.01
REG-0014478,2,10.47
REG-0014478,3,7.91
REG-0014478,14,9.91
REG-0014478,4,9.54
REG-0014478,5,1.66
REG-0014478,6,17.4
REG-0014478,7,1.34
REG-0014478,8,0.96
REG-0014478,9,0.48
REG-0014478,10,1.54
REG-0014478,11,0.81
REG-0014478,12,96.17
REG-0014478,13,0.6
REG-0014479,1,37.18
REG-0014479,2,10.44
REG-0014479,3,7.19
REG-0014479,14,9.25
REG-0014479,4,9.88
REG-0014479,5,1.64
REG-0014479,6,18.09
REG-0014479,7,1.34
REG-0014479,8,0.91
REG-0014479,9,0.58
REG-0014479,10,1.64
REG-0014479,11,0.91
REG-0014479,12,98.61
REG-0014479,13,0.59
REG-0014480,1,37.05
REG-0014480,2,9.7
REG-0014480,3,6.98
REG-0014480,14,9.3
REG-0014480,4,10.87
REG-0014480,5,1.58
REG-0014480,6,17.27
REG-0014480,7,1.26
REG-0014480,8,0.97
REG-0014480,9,0.64
REG-0014480,10,1.67
REG-0014480,11,1.1
REG-0014480,12,100.80
REG-0014480,13,0.56
REG-0014481,1,37.51
REG-0014481,2,8.66
REG-0014481,3,8.3
REG-0014481,14,10.29
REG-0014481,4,9.99
REG-0014481,5,1.59
REG-0014481,6,17.1
REG-0014481,7,1.19
REG-0014481,8,1.02
REG-0014481,9,0.44
REG-0014481,10,1.62
REG-0014481,11,0.9
REG-0014481,12,94.4
REG-0014481,13,0.48
REG-0014482,1,39.11
REG-0014482,2,8.98
REG-0014482,3,6.3
REG-0014482,14,8.56
REG-0014482,4,8.93
REG-0014482,5,1.7
REG-0014482,6,16.75
REG-0014482,7,1.26
REG-0014482,8,0.98
REG-0014482,9,0.42
REG-0014482,10,1.58
REG-0014482,11,0.75
REG-0014482,12,92.45
REG-0014482,13,0.49
REG-0014483,1,38.45
REG-0014483,2,8.76
REG-0014483,3,6.06
REG-0014483,14,8.31
REG-0014483,4,10.06
REG-0014483,5,1.6
REG-0014483,6,17.75
REG-0014483,7,1.36
REG-0014483,8,1.02
REG-0014483,9,0.52
REG-0014483,10,1.62
REG-0014483,11,0.92
REG-0014483,12,99.14
REG-0014483,13,0.48
REG-0014484,1,37.86
REG-0014484,2,8.49
REG-0014484,3,7.86
REG-0014484,14,10.09
REG-0014484,4,9.99
REG-0014484,5,1.59
REG-0014484,6,17
REG-0014484,7,1.31
REG-0014484,8,1.06
REG-0014484,9,0.41
REG-0014484,10,1.56
REG-0014484,11,0.94
REG-0014484,12,91.46
REG-0014484,13,0.46
REG-0014485,1,38.1
REG-0014485,2,8.03
REG-0014485,3,7.96
REG-0014485,14,10.08
REG-0014485,4,10.04
REG-0014485,5,1.59
REG-0014485,6,17.38
REG-0014485,7,1.27
REG-0014485,8,1.07
REG-0014485,9,0.41
REG-0014485,10,1.58
REG-0014485,11,0.92
REG-0014485,12,94.22
REG-0014485,13,0.42
REG-0014486,1,39.18
REG-0014486,2,7.71
REG-0014486,3,6.76
REG-0014486,14,9.1
REG-0014486,4,9.82
REG-0014486,5,1.72
REG-0014486,6,17.47
REG-0014486,7,1.39
REG-0014486,8,1.01
REG-0014486,9,0.51
REG-0014486,10,1.62
REG-0014486,11,0.94
REG-0014486,12,97.17
REG-0014486,13,0.4
REG-0014487,1,38.78
REG-0014487,2,6.55
REG-0014487,3,8.33
REG-0014487,14,10.5
REG-0014487,4,9.74
REG-0014487,5,1.65
REG-0014487,6,17.58
REG-0014487,7,1.3
REG-0014487,8,1.17
REG-0014487,9,0.55
REG-0014487,10,1.49
REG-0014487,11,0.85
REG-0014487,12,95.24
REG-0014487,13,0.38
REG-0014488,1,39.09
REG-0014488,2,8.38
REG-0014488,3,6.13
REG-0014488,14,8.4
REG-0014488,4,9.8
REG-0014488,5,1.59
REG-0014488,6,17.39
REG-0014488,7,1.3
REG-0014488,8,1.04
REG-0014488,9,0.48
REG-0014488,10,1.66
REG-0014488,11,0.97
REG-0014488,12,94.78
REG-0014488,13,0.43
REG-0014489,1,37.84
REG-0014489,2,8.41
REG-0014489,3,7.79
REG-0014489,14,10
REG-0014489,4,10.12
REG-0014489,5,1.53
REG-0014489,6,17.28
REG-0014489,7,1.28
REG-0014489,8,1.04
REG-0014489,9,0.43
REG-0014489,10,1.57
REG-0014489,11,0.93
REG-0014489,12,92.52
REG-0014489,13,0.46
REG-0014490,1,38.76
REG-0014490,2,8.38
REG-0014490,3,6.34
REG-0014490,14,8.77
REG-0014490,4,9.98
REG-0014490,5,1.6
REG-0014490,6,17.43
REG-0014490,7,1.26
REG-0014490,8,1.05
REG-0014490,9,0.53
REG-0014490,10,1.62
REG-0014490,11,0.92
REG-0014490,12,96.87
REG-0014490,13,0.45
REG-0014491,1,39
REG-0014491,2,8.7
REG-0014491,3,6.08
REG-0014491,14,8.16
REG-0014491,4,9.91
REG-0014491,5,1.66
REG-0014491,6,17.36
REG-0014491,7,1.45
REG-0014491,8,1
REG-0014491,9,0.46
REG-0014491,10,1.65
REG-0014491,11,0.94
REG-0014491,12,98.99
REG-0014491,13,0.46
REG-0014492,1,38.84
REG-0014492,2,8.5
REG-0014492,3,7.44
REG-0014492,14,9.42
REG-0014492,4,9.61
REG-0014492,5,1.56
REG-0014492,6,16.84
REG-0014492,7,1.38
REG-0014492,8,1.07
REG-0014492,9,0.35
REG-0014492,10,1.55
REG-0014492,11,0.86
REG-0014492,12,96.18
REG-0014492,13,0.46
REG-0014493,1,39.82
REG-0014493,2,8.26
REG-0014493,3,6.25
REG-0014493,14,8.27
REG-0014493,4,9.37
REG-0014493,5,1.65
REG-0014493,6,16.59
REG-0014493,7,1.34
REG-0014493,8,1.06
REG-0014493,9,0.53
REG-0014493,10,1.64
REG-0014493,11,0.79
REG-0014493,12,94.72
REG-0014493,13,0.45
REG-0014494,1,38.73
REG-0014494,2,10.77
REG-0014494,3,6.36
REG-0014494,14,8.68
REG-0014494,4,9.25
REG-0014494,5,1.52
REG-0014494,6,15.67
REG-0014494,7,1.16
REG-0014494,8,0.97
REG-0014494,9,0.28
REG-0014494,10,1.58
REG-0014494,11,0.81
REG-0014494,12,92.27
REG-0014494,13,0.58
REG-0014495,1,38.71
REG-0014495,2,9.52
REG-0014495,3,5.73
REG-0014495,14,8.04
REG-0014495,4,10.14
REG-0014495,5,1.51
REG-0014495,6,16.36
REG-0014495,7,1.36
REG-0014495,8,1.05
REG-0014495,9,0.47
REG-0014495,10,1.6
REG-0014495,11,0.96
REG-0014495,12,94.36
REG-0014495,13,0.53
REG-0014496,1,38.78
REG-0014496,2,9.55
REG-0014496,3,6.13
REG-0014496,14,8.38
REG-0014496,4,9.73
REG-0014496,5,1.57
REG-0014496,6,16.07
REG-0014496,7,1.18
REG-0014496,8,1.07
REG-0014496,9,0.33
REG-0014496,10,1.56
REG-0014496,11,0.9
REG-0014496,12,86.57
REG-0014496,13,0.53
REG-0014497,1,38.09
REG-0014497,2,9.96
REG-0014497,3,5.76
REG-0014497,14,8.05
REG-0014497,4,10.09
REG-0014497,5,1.56
REG-0014497,6,16.2
REG-0014497,7,1.25
REG-0014497,8,0.99
REG-0014497,9,0.45
REG-0014497,10,1.59
REG-0014497,11,0.98
REG-0014497,12,91.55
REG-0014497,13,0.59
REG-0014498,1,38.09
REG-0014498,2,9.34
REG-0014498,3,6.51
REG-0014498,14,8.62
REG-0014498,4,10.4
REG-0014498,5,1.61
REG-0014498,6,16.27
REG-0014498,7,1.33
REG-0014498,8,1.07
REG-0014498,9,0.47
REG-0014498,10,1.56
REG-0014498,11,0.98
REG-0014498,12,96.06
REG-0014498,13,0.55
REG-0014499,1,39.19
REG-0014499,2,8.09
REG-0014499,3,7.75
REG-0014499,14,9.87
REG-0014499,4,9.39
REG-0014499,5,1.64
REG-0014499,6,17.14
REG-0014499,7,1.39
REG-0014499,8,1.1
REG-0014499,9,0.39
REG-0014499,10,1.48
REG-0014499,11,0.8
REG-0014499,12,99.89
REG-0014499,13,0.5
REG-0014500,1,38.75
REG-0014500,2,9.27
REG-0014500,3,5.85
REG-0014500,14,8.1
REG-0014500,4,9.8
REG-0014500,5,1.58
REG-0014500,6,16.74
REG-0014500,7,1.35
REG-0014500,8,1
REG-0014500,9,0.43
REG-0014500,10,1.58
REG-0014500,11,0.95
REG-0014500,12,96.54
REG-0014500,13,0.54
REG-0014501,1,37.65
REG-0014501,2,9.58
REG-0014501,3,7.07
REG-0014501,14,9.14
REG-0014501,4,10.81
REG-0014501,5,1.58
REG-0014501,6,15.99
REG-0014501,7,1.29
REG-0014501,8,1.04
REG-0014501,9,0.54
REG-0014501,10,1.63
REG-0014501,11,1.04
REG-0014501,12,92.51
REG-0014501,13,0.56
REG-0014502,1,38.41
REG-0014502,2,9.06
REG-0014502,3,6.17
REG-0014502,14,8.16
REG-0014502,4,10.49
REG-0014502,5,1.56
REG-0014502,6,16.29
REG-0014502,7,1.35
REG-0014502,8,1.05
REG-0014502,9,0.57
REG-0014502,10,1.66
REG-0014502,11,1.02
REG-0014502,12,92.88
REG-0014502,13,0.53
REG-0014503,1,37.74
REG-0014503,2,9.88
REG-0014503,3,7.1
REG-0014503,14,9.1
REG-0014503,4,10.17
REG-0014503,5,1.56
REG-0014503,6,16.02
REG-0014503,7,1.35
REG-0014503,8,0.95
REG-0014503,9,0.36
REG-0014503,10,1.52
REG-0014503,11,1.05
REG-0014503,12,94.50
REG-0014503,13,0.59
REG-0014504,1,38.2
REG-0014504,2,9.69
REG-0014504,3,6.09
REG-0014504,14,8.08
REG-0014504,4,10.29
REG-0014504,5,1.58
REG-0014504,6,16.4
REG-0014504,7,1.42
REG-0014504,8,1.04
REG-0014504,9,0.52
REG-0014504,10,1.61
REG-0014504,11,1.02
REG-0014504,12,96.25
REG-0014504,13,0.57
REG-0014505,1,39.47
REG-0014505,2,9.3
REG-0014505,3,8.26
REG-0014505,14,9.82
REG-0014505,4,8.4
REG-0014505,5,1.85
REG-0014505,6,16.66
REG-0014505,7,1.43
REG-0014505,8,0.98
REG-0014505,9,0.52
REG-0014505,10,1.55
REG-0014505,11,0.57
REG-0014505,12,95.62
REG-0014505,13,0.59
REG-0014506,1,39.06
REG-0014506,2,8.57
REG-0014506,3,7.87
REG-0014506,14,9.32
REG-0014506,4,9.15
REG-0014506,5,1.86
REG-0014506,6,17.13
REG-0014506,7,1.35
REG-0014506,8,1.03
REG-0014506,9,0.63
REG-0014506,10,1.67
REG-0014506,11,0.65
REG-0014506,12,96.56
REG-0014506,13,0.46
REG-0014507,1,39.57
REG-0014507,2,7.91
REG-0014507,3,7.28
REG-0014507,14,9.07
REG-0014507,4,9.03
REG-0014507,5,1.94
REG-0014507,6,16.37
REG-0014507,7,1.35
REG-0014507,8,1.02
REG-0014507,9,0.42
REG-0014507,10,1.58
REG-0014507,11,0.73
REG-0014507,12,94.29
REG-0014507,13,0.38
REG-0014508,1,38.84
REG-0014508,2,8.36
REG-0014508,3,7.48
REG-0014508,14,9.24
REG-0014508,4,9.73
REG-0014508,5,1.83
REG-0014508,6,16.76
REG-0014508,7,1.35
REG-0014508,8,1.03
REG-0014508,9,0.61
REG-0014508,10,1.62
REG-0014508,11,0.8
REG-0014508,12,103.36
REG-0014508,13,0.46
REG-0014509,1,38.84
REG-0014509,2,8.36
REG-0014509,3,7.48
REG-0014509,14,9.24
REG-0014509,4,9.73
REG-0014509,5,1.83
REG-0014509,6,16.76
REG-0014509,7,1.35
REG-0014509,8,1.03
REG-0014509,9,0.61
REG-0014509,10,1.62
REG-0014509,11,0.8
REG-0014509,12,103.36
REG-0014509,13,0.45
REG-0014510,1,38.92
REG-0014510,2,8.39
REG-0014510,3,6.97
REG-0014510,14,8.85
REG-0014510,4,9.35
REG-0014510,5,1.83
REG-0014510,6,17.35
REG-0014510,7,1.44
REG-0014510,8,1.05
REG-0014510,9,0.44
REG-0014510,10,1.55
REG-0014510,11,0.8
REG-0014510,12,101.61
REG-0014510,13,0.54
REG-0014511,1,38.86
REG-0014511,2,9.5
REG-0014511,3,7.99
REG-0014511,14,9.56
REG-0014511,4,8.87
REG-0014511,5,1.81
REG-0014511,6,16.92
REG-0014511,7,1.43
REG-0014511,8,0.98
REG-0014511,9,0.51
REG-0014511,10,1.58
REG-0014511,11,0.63
REG-0014511,12,96.18
REG-0014511,13,0.48
REG-0014512,1,39
REG-0014512,2,8.22
REG-0014512,3,6.83
REG-0014512,14,8.74
REG-0014512,4,9.37
REG-0014512,5,1.8
REG-0014512,6,16.77
REG-0014512,7,1.43
REG-0014512,8,1.05
REG-0014512,9,0.41
REG-0014512,10,1.58
REG-0014512,11,0.79
REG-0014512,12,94.67
REG-0014512,13,0.4
REG-0014513,1,38.4
REG-0014513,2,7.81
REG-0014513,3,7.26
REG-0014513,14,8.98
REG-0014513,4,10.06
REG-0014513,5,2.03
REG-0014513,6,17.28
REG-0014513,7,1.51
REG-0014513,8,1.11
REG-0014513,9,0.7
REG-0014513,10,1.64
REG-0014513,11,0.85
REG-0014513,12,102.61
REG-0014513,13,0.39
REG-0014514,1,40.46
REG-0014514,2,8.66
REG-0014514,3,7.12
REG-0014514,14,9.13
REG-0014514,4,10.14
REG-0014514,5,1.73
REG-0014514,6,15.03
REG-0014514,7,1.53
REG-0014514,8,1.14
REG-0014514,9,0.52
REG-0014514,10,1.61
REG-0014514,11,0.8
REG-0014514,12,110.53
REG-0014514,13,0.45
REG-0014515,1,39.79
REG-0014515,2,8.7
REG-0014515,3,7.23
REG-0014515,14,8.99
REG-0014515,4,9.21
REG-0014515,5,1.84
REG-0014515,6,16.23
REG-0014515,7,1.49
REG-0014515,8,1.09
REG-0014515,9,0.52
REG-0014515,10,1.55
REG-0014515,11,0.71
REG-0014515,12,102.33
REG-0014515,13,0.45
REG-0014516,1,38.21
REG-0014516,2,10.1
REG-0014516,3,6.76
REG-0014516,14,8.89
REG-0014516,4,8.94
REG-0014516,5,1.73
REG-0014516,6,16.28
REG-0014516,7,1.14
REG-0014516,8,1
REG-0014516,9,0.46
REG-0014516,10,1.52
REG-0014516,11,0.75
REG-0014516,12,89.34
REG-0014516,13,0.58
REG-0014517,1,39.45
REG-0014517,2,9.35
REG-0014517,3,6.95
REG-0014517,14,8.98
REG-0014517,4,8.68
REG-0014517,5,1.72
REG-0014517,6,16.14
REG-0014517,7,1.28
REG-0014517,8,1.04
REG-0014517,9,0.46
REG-0014517,10,1.57
REG-0014517,11,0.62
REG-0014517,12,94.02
REG-0014517,13,0.54
REG-0014518,1,38.34
REG-0014518,2,9.68
REG-0014518,3,7.34
REG-0014518,14,9.29
REG-0014518,4,9.29
REG-0014518,5,1.79
REG-0014518,6,16.69
REG-0014518,7,1.29
REG-0014518,8,0.98
REG-0014518,9,0.52
REG-0014518,10,1.52
REG-0014518,11,0.74
REG-0014518,12,98.32
REG-0014518,13,0.56
REG-0014519,1,39.68
REG-0014519,2,9.35
REG-0014519,3,7.11
REG-0014519,14,9.03
REG-0014519,4,9.41
REG-0014519,5,1.79
REG-0014519,6,15.81
REG-0014519,7,1.44
REG-0014519,8,1.06
REG-0014519,9,0.5
REG-0014519,10,1.57
REG-0014519,11,0.7
REG-0014519,12,106.08
REG-0014519,13,0.54
REG-0014520,1,40.07
REG-0014520,2,9.09
REG-0014520,3,7.17
REG-0014520,14,9.12
REG-0014520,4,9.23
REG-0014520,5,1.71
REG-0014520,6,15.67
REG-0014520,7,1.41
REG-0014520,8,1.06
REG-0014520,9,0.47
REG-0014520,10,1.58
REG-0014520,11,0.72
REG-0014520,12,102.90
REG-0014520,13,0.54
REG-0014521,1,38.52
REG-0014521,2,8.5
REG-0014521,3,7.16
REG-0014521,14,9.29
REG-0014521,4,10.21
REG-0014521,5,1.76
REG-0014521,6,16.23
REG-0014521,7,1.25
REG-0014521,8,1.02
REG-0014521,9,0.63
REG-0014521,10,1.62
REG-0014521,11,0.91
REG-0014521,12,100.59
REG-0014521,13,0.5
REG-0014522,1,41.72
REG-0014522,2,9.52
REG-0014522,3,7.14
REG-0014522,14,9.18
REG-0014522,4,9.36
REG-0014522,5,1.7
REG-0014522,6,14.65
REG-0014522,7,1.77
REG-0014522,8,1.03
REG-0014522,9,0.26
REG-0014522,10,1.35
REG-0014522,11,0.74
REG-0014522,12,112.63
REG-0014522,13,0.56
REG-0014523,1,37.84
REG-0014523,2,9.19
REG-0014523,3,7.07
REG-0014523,14,9.13
REG-0014523,4,10.9
REG-0014523,5,1.83
REG-0014523,6,14.97
REG-0014523,7,1.3
REG-0014523,8,1.03
REG-0014523,9,0.73
REG-0014523,10,1.71
REG-0014523,11,1.03
REG-0014523,12,92.85
REG-0014523,13,0.54
REG-0014524,1,42.49
REG-0014524,2,8.95
REG-0014524,3,6.93
REG-0014524,14,8.86
REG-0014524,4,9.12
REG-0014524,5,1.74
REG-0014524,6,14.56
REG-0014524,7,1.63
REG-0014524,8,1.04
REG-0014524,9,0.24
REG-0014524,10,1.39
REG-0014524,11,0.68
REG-0014524,12,115.38
REG-0014524,13,0.53
REG-0014525,1,38.55
REG-0014525,2,8.32
REG-0014525,3,7
REG-0014525,14,9.2
REG-0014525,4,9.81
REG-0014525,5,1.76
REG-0014525,6,16.39
REG-0014525,7,1.27
REG-0014525,8,1.05
REG-0014525,9,0.56
REG-0014525,10,1.57
REG-0014525,11,0.85
REG-0014525,12,94.81
REG-0014525,13,0.53
REG-0014526,1,41.69
REG-0014526,2,9.8
REG-0014526,3,6.94
REG-0014526,14,9.17
REG-0014526,4,9.87
REG-0014526,5,1.52
REG-0014526,6,13.45
REG-0014526,7,1.61
REG-0014526,8,1.06
REG-0014526,9,0.29
REG-0014526,10,1.41
REG-0014526,11,0.77
REG-0014526,12,112.21
REG-0014526,13,0.56
REG-0014527,1,37.11
REG-0014527,2,9.62
REG-0014527,3,6.95
REG-0014527,14,9.07
REG-0014527,4,10.92
REG-0014527,5,1.89
REG-0014527,6,15.92
REG-0014527,7,1.34
REG-0014527,8,0.96
REG-0014527,9,0.7
REG-0014527,10,1.66
REG-0014527,11,1.04
REG-0014527,12,91.95
REG-0014527,13,0.56
REG-0014528,1,41.16
REG-0014528,2,9.21
REG-0014528,3,7.07
REG-0014528,14,8.69
REG-0014528,4,10.22
REG-0014528,5,1.68
REG-0014528,6,15.12
REG-0014528,7,1.64
REG-0014528,8,1.12
REG-0014528,9,0.43
REG-0014528,10,1.58
REG-0014528,11,0.85
REG-0014528,12,116.43
REG-0014528,13,0.51
REG-0014529,1,39.1
REG-0014529,2,9.7
REG-0014529,3,7.28
REG-0014529,14,9.15
REG-0014529,4,10.35
REG-0014529,5,1.81
REG-0014529,6,15.56
REG-0014529,7,1.39
REG-0014529,8,0.99
REG-0014529,9,0.68
REG-0014529,10,1.65
REG-0014529,11,0.94
REG-0014529,12,100.69
REG-0014529,13,0.56
REG-0014530,1,43
REG-0014530,2,7.49
REG-0014530,3,7.49
REG-0014530,14,9.17
REG-0014530,4,9.87
REG-0014530,5,1.85
REG-0014530,6,14.73
REG-0014530,7,1.6
REG-0014530,8,1.21
REG-0014530,9,0.51
REG-0014530,10,1.52
REG-0014530,11,0.77
REG-0014530,12,120.20
REG-0014530,13,0.38
REG-0014531,1,38.3
REG-0014531,2,9.5
REG-0014531,3,7.22
REG-0014531,14,9.05
REG-0014531,4,10.47
REG-0014531,5,1.87
REG-0014531,6,16.01
REG-0014531,7,1.32
REG-0014531,8,0.95
REG-0014531,9,0.64
REG-0014531,10,1.67
REG-0014531,11,0.98
REG-0014531,12,94.48
REG-0014531,13,0.45
REG-0014532,1,42.4
REG-0014532,2,8.47
REG-0014532,3,6.84
REG-0014532,14,8.73
REG-0014532,4,9.95
REG-0014532,5,1.64
REG-0014532,6,14.37
REG-0014532,7,1.52
REG-0014532,8,1.13
REG-0014532,9,0.34
REG-0014532,10,1.53
REG-0014532,11,0.77
REG-0014532,12,115.05
REG-0014532,13,0.48
REG-0014533,1,38.2
REG-0014533,2,9.45
REG-0014533,3,7.2
REG-0014533,14,9.26
REG-0014533,4,10.68
REG-0014533,5,1.82
REG-0014533,6,15.94
REG-0014533,7,1.22
REG-0014533,8,0.99
REG-0014533,9,0.74
REG-0014533,10,1.71
REG-0014533,11,0.96
REG-0014533,12,94.74
REG-0014533,13,0.54
REG-0014534,1,38.8
REG-0014534,2,9.29
REG-0014534,3,8
REG-0014534,14,9.68
REG-0014534,4,10.48
REG-0014534,5,1.98
REG-0014534,6,16.14
REG-0014534,7,1.37
REG-0014534,8,0.99
REG-0014534,9,0.74
REG-0014534,10,1.69
REG-0014534,11,0.87
REG-0014534,12,98.61
REG-0014534,13,0.52
REG-0014535,1,38.49
REG-0014535,2,9.35
REG-0014535,3,7.42
REG-0014535,14,9.2
REG-0014535,4,10.74
REG-0014535,5,1.87
REG-0014535,6,16.22
REG-0014535,7,1.35
REG-0014535,8,0.99
REG-0014535,9,0.8
REG-0014535,10,1.69
REG-0014535,11,0.94
REG-0014535,12,95.48
REG-0014535,13,0.54
REG-0014536,1,38.5
REG-0014536,2,8.39
REG-0014536,3,7.9
REG-0014536,14,9.69
REG-0014536,4,10.38
REG-0014536,5,1.99
REG-0014536,6,16.57
REG-0014536,7,1.3
REG-0014536,8,1.02
REG-0014536,9,0.81
REG-0014536,10,1.71
REG-0014536,11,0.89
REG-0014536,12,93.54
REG-0014536,13,0.48
REG-0014537,1,38.73
REG-0014537,2,9.65
